# kind bits n floor_beta floor_trans beta_hi_2^-128 trans_hi_2^-128 honest_hi_2^-128
unknown 01000101101001100110100000011100110110 38 151668 320000001 8162170261923281607849 3868562610677555201 8161955003463923960251
unknown 01000101101001101000000101100111010110 38 1913203 320000001 647051065300117277100 3868562610677555201 647049712490797009890
unknown 01000101101001101000000101110100111010 38 1525883 320000001 811294207541063289191 3868562610677555201 811292080793256823670
unknown 01000101101001101000000110011100111010 38 2275187 320000001 544104743603659951863 3868562610677555201 544103787016290181747
unknown 01000101101001101000000111001011011010 38 71534 320000001 17305617458626391295037 3868562610677555201 17304649826461185312689
unknown 01000101101001101000000111001100111010 38 8474476 320000001 146078653038297621576 3868562610677555201 146078584088390116550
unknown 01000101101001101000000111001110011010 38 151674 320000001 8161847378491898907520 3868562610677555201 8161632137062594937296
unknown 01000101101010000001010110001000111010 38 75872 320000001 16316164583579980426233 3868562610677555201 16315304434674736081227
unknown 01000101101010000001010111010011101010 38 1521115 320000001 813837243920006228918 3868562610677555201 813835103818557440213
unknown 01000101101010000001011001110100110110 38 1909363 320000001 648352376832158303528 3868562610677555201 648351018575988940261
unknown 01000101101010000001011001110100111010 38 1909363 320000001 648352376832158303528 3868562610677555201 648351018575988940261
unknown 01000101101010000001011100011100110110 38 10000001 39995531 123793991549138872577 30951959089763810735 123793942031567011707
unknown 01000101101010000001011100111010001110 38 10000001 39090940 123793991549138872577 31668208523135546879 123793942031567011707
unknown 01000101101010000001011101001100111010 38 1915029 320000001 646434095402931378533 3868562610677555201 646432745172213886079
unknown 01000101101010000001100101100111011010 38 123846 320000001 9995801554231709339819 3868562610677555201 9995478718493179450135
unknown 01000101101010000001100101110100111010 38 1911288 320000001 647699373032939188076 3868562610677555201 647698017511390344803
unknown 01000101101010000001100110000111101110 38 3597385 320000001 344122199677093298299 3868562610677555201 344121817041576619849
unknown 01000101101010000001100110011100111010 38 10000001 139177452 123793991549138872577 8894688194790204055 123793942031567011707
unknown 01000101101010000001100111001110011010 38 5715414 320000001 216596739848658430501 3868562610677555201 216596588260977635389
unknown 01000101101010000001110000111001111010 38 10000001 49999645 123793991549138872577 24758976574441284032 123793942031567011707
unknown 01000101101010000001110010110011011010 38 1521222 320000001 813780000082420761007 3868562610677555201 813777860282022707277
unknown 01000101101010000001110011001011010110 38 87600 320000001 14131735608280596745424 3868562610677555201 14131090353013335862508
unknown 01000101101010000001110011001011011010 38 87600 320000001 14131735608280596745424 3868562610677555201 14131090353013335862508
unknown 01000101101010000001110011001011101010 38 87600 320000001 14131735608280596745424 3868562610677555201 14131090353013335862508
unknown 01000101101010000001110011001100111010 38 10000001 219474676 123793991549138872577 5640468694827371678 123793942031567011707
unknown 01000101101010000001110011001110011010 38 4640772 320000001 266753040072940509661 3868562610677555201 266752810151875521443
unknown 01000101101010000001110011100101101010 38 87600 320000001 14131735608280596745424 3868562610677555201 14131090353013335862508
unknown 01000101101010000001110011100110011010 38 268201 320000001 4615717462967626052473 3868562610677555201 4615648624318637888553
unknown 01000101101010000110000001111001111010 38 10000001 48888476 123793991549138872577 25321714656954744814 123793942031567011707
unknown 01000110000100101100001011010000110110 38 10000001 39990518 123793991549138872577 30955839063784577007 123793942031567011707
unknown 01000110000101101000011011000011000110 38 10000001 39993678 123793991549138872577 30953393165924381221 123793942031567011707
unknown 01000110000111001011101101000011000110 38 10000001 37996802 123793991549138872577 32580111328458123263 123793942031567011707
unknown 01000110000111011000000101110100111010 38 1527094 320000001 810650843553429111044 3868562610677555201 810648720177343087935
unknown 01000110001100000011001011101100111010 38 107275 320000001 11539874521420463993467 3868562610677555201 11539444246174743192043
unknown 01000110001100001000101101000011011010 38 10000001 49981031 123793991549138872577 24768197344416130090 123793942031567011707
unknown 01000110001100001000101101010000110110 38 10000001 49971555 123793991549138872577 24772894085152648840 123793942031567011707
unknown 01000110001100001001001011010000110110 38 10000001 39990517 123793991549138872577 30955839837864068497 123793942031567011707
unknown 01000110001100001010001101010000110110 38 10000001 39993678 123793991549138872577 30953393165924381221 123793942031567011707
unknown 01000110001100001010010011010000110110 38 10000001 39990517 123793991549138872577 30955839837864068497 123793942031567011707
unknown 01000110001100001010100101010000110110 38 10000001 39990517 123793991549138872577 30955839837864068497 123793942031567011707
unknown 01000110001100001010110100001101100010 38 10000001 39996841 123793991549138872577 30950945333042183879 123793942031567011707
unknown 01000110001100001011000011010000110110 38 10000001 39993678 123793991549138872577 30953393165924381221 123793942031567011707
unknown 01000110001100001011000100001011011010 38 1531301 320000001 808423712441499270816 3868562610677555201 808421600716630765850
unknown 01000110001100001011000100001100111010 38 1531301 320000001 808423712441499270816 3868562610677555201 808421600716630765850
unknown 01000110001100001011001001010000110110 38 10000001 39990518 123793991549138872577 30955839063784577007 123793942031567011707
unknown 01000110001100001011001100010000110110 38 10000001 39990518 123793991549138872577 30955839063784577007 123793942031567011707
unknown 01000110001100001011010000100100110110 38 10000001 34997766 123793991549138872577 35371973150668539098 123793942031567011707
unknown 01000110001100001011010000101001010110 38 10000001 34997766 123793991549138872577 35371973150668539098 123793942031567011707
unknown 01000110001100001011010000101100010110 38 10000001 34997768 123793991549138872577 35371971129284023910 123793942031567011707
unknown 01000110001100001011010000110010010110 38 10000001 34998884 123793991549138872577 35370843232755086560 123793942031567011707
unknown 01000110001100001011010010000011011010 38 10000001 34995531 123793991549138872577 35374232192258499376 123793942031567011707
unknown 01000110001100001011010010010000110110 38 10000001 34997767 123793991549138872577 35371972139976252625 123793942031567011707
unknown 01000110001100100100001011010000110110 38 10000001 39990517 123793991549138872577 30955839837864068497 123793942031567011707
unknown 01000110010000110100001011010000110110 38 10000001 39990518 123793991549138872577 30955839063784577007 123793942031567011707
unknown 01000110010001100011010000110011000110 38 10000001 36000019 123793991549138872577 34387205164680059611 123793942031567011707
unknown 01000110010010001100001011010000110110 38 10000001 39990518 123793991549138872577 30955839063784577007 123793942031567011707
unknown 01000110010101101010100000011100110110 38 151650 320000001 8163139065515201285191 3868562610677555201 8162923755953553977470
unknown 01000110010101101010100000011100111010 38 10000001 75371271 123793991549138872577 16424561014572518950 123793942031567011707
unknown 01000110010110011010100000011100110110 38 151666 320000001 8162277895410838783242 3868562610677555201 8162062631274347431260
unknown 01000110010110011010100000011100111010 38 10000001 73771720 123793991549138872577 16780685597209611962 123793942031567011707
unknown 01000110010110101000000101110100111010 38 1523488 320000001 812569602967256896608 3868562610677555201 812567469527493596881
unknown 01000110010110101000000111001011010110 38 71534 320000001 17305617458626391295037 3868562610677555201 17304649826461185312689
unknown 01000110010110101000000111001011011010 38 71534 320000001 17305617458626391295037 3868562610677555201 17304649826461185312689
unknown 01000110010110101000000111001011101010 38 71534 320000001 17305617458626391295037 3868562610677555201 17304649826461185312689
unknown 01000110011000110000001000110100111010 38 3017396 320000001 410267674274566637889 3868562610677555201 410267130405441862166
unknown 01000110011010000000010111100110101110 38 151674 320000001 8161847378491898907520 3868562610677555201 8161632137062594937296
unknown 01000110011010000001011010010111010110 38 92 320000001 13455869992232394292381786 3868562610677555201 12895208742556044530199211
unknown 01000110011010000001011100011100110110 38 10000001 39991060 123793991549138872577 30955419518396868573 123793942031567011707
unknown 01000110011010000001100110000111101110 38 3594344 320000001 344413344767607183648 3868562610677555201 344412961484358296665
unknown 01000110011010000001110000111001111010 38 10000001 44499699 123793991549138872577 27819065456720960628 123793942031567011707
unknown 01000110011010000110000001111001111010 38 10000001 43332936 123793991549138872577 28568109008015987537 123793942031567011707
unknown 01000110100000000110010111101110001110 38 50578 320000001 24475859845889127187693 3868562610677555201 24473924306776724425668
unknown 01000110100000000111100001110011111010 38 766569 320000001 1614910124575061442479 3868562610677555201 1614901697927503675318
unknown 01000110100000010101101001011101011010 38 90 320000001 13754889325393114165545825 3868562610677555201 13169574886014683775522599
unknown 01000110100000010101110001110011101010 38 10000001 39987365 123793991549138872577 30958279928807018790 123793942031567011707
unknown 01000110100000010110010111011001101010 38 54 320000001 22924815542321856942576375 3868562610677555201 21343793780782418532743522
